Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"You will answer questions about eight images. After that, you will answer general questions about your perception of the US population. Finally, you will answer some demographic questions about yourself. The survey will take approximately 5-10 minutes to complete.


No personal information is collected. There are no apparent risks associated with the user study. You have the right to withdraw at any point during the study.


The Principal Investigator for this study is Prof. Yasir Zaki of New York University Abu Dhabi (yasir.zaki@nyu.edu). Please contact us for  any inquiries.


By clicking the button below, you acknowledge:


1. Your participation in the competition is voluntary.
2. You are 18 years of age or older.
3. You are aware that you may withdraw from the study at any time for any reason.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,"If you had to guess, what percentage of White employees play a leading role in their organization? - Percentage","If you had to guess, what percentage of Black employees play a leading role in their organization? - Percentage","If you had to guess, what percentage of Asian employees play a leading role in their organization? - Percentage","If you had to guess, what percentage of Latinx employees play a leading role in their organization? - Percentage",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness","If you had to guess, what proportion of White households in the US do you think make more than $500,000 a year? - Percentage","If you had to guess, what proportion of Black households in the US do you think make more than $500,000 a year? - Percentage","If you had to guess, what proportion of Asian households in the US do you think make more than $500,000 a year? - Percentage","If you had to guess, what proportion of Latinx households in the US do you think make more than $500,000 a year? - Percentage","Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"If you had to guess, what percentage of the US population associate the terms ""fashionable"" and ""classy"" with White people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""fashionable"" and ""classy"" with Black people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""fashionable"" and ""classy"" with Asian people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""fashionable"" and ""classy"" with Latinx people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""beautiful"" and ""attractive"" with White people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""beautiful"" and ""attractive"" with Black people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""beautiful"" and ""attractive"" with Asian people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""beautiful"" and ""attractive"" with Latinx people? - Percentage",How would you describe your political ideology,What is your age? - age,Please select your gender identity? - Selected Choice,Please select your gender identity? - Other (specify) - Text,Which of the following best describes your race?,What is the highest level of education you have completed? - Selected Choice,What is the highest level of education you have completed? - Other (specify) - Text,​​Which of the following best describes your total annual income before taxes?,"What city do you reside in? Please indicate the city and state separated with a comma (e.g, Tulsa, Oklahoma).",Openness to Experience - I enjoy trying new things,Openness to Experience - I am open to new experiences,Openness to Experience - I am imaginative and creative,Openness to Experience - I prefer variety to routine,Conscientiousness - I am organized and pay attention to details,Conscientiousness - I am diligent and work hard,Conscientiousness - I follow through on tasks,Conscientiousness - I am responsible and reliable,Extraversion - I am outgoing and sociable,Extraversion - I enjoy being around other people,Extraversion - I am talkative and assertive in social situations,Extraversion - I seek excitement and stimulation,Agreeableness - I am considerate and kind to others,Agreeableness - I am sympathetic and compassionate,Agreeableness - I value cooperation and harmony,Agreeableness - I trust others and believe in their good intentions,Neuroticism - I often feel anxious or worried,Neuroticism - I am easily upset or stressed,Neuroticism - I experience frequent mood swings,Neuroticism - I tend to be more sensitive to criticism
18/04/2024 15:44,18/04/2024 15:53,IP Address,67.11.185.117,100,510,TRUE,18/04/2024 15:53,R_7Pn7C0WgMlcHvWB,,,,,29.4551,-98.6498,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral (0),30,White,Neutral (0),51,Other,Ineffective (-2),45,White,Neutral (0),39,White,Neutral (0),30,White,Neutral (0),30,White,Very ineffective (-3),35,White,Neutral (0),54,White,50,50,50,50,50,50,50,50,independent,29,Male,,Other,Some College or Associate's Degree,,"Less than $25,000",san antonio,Agree [1],Agree [1],Strongly Agree [2],Disagree [-1],Agree [1],Neutral [0],Neutral [0],Agree [1],Disagree [-1],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Disagree [-1],Neutral [0],Disagree [-1]
18/04/2024 15:38,18/04/2024 15:54,IP Address,172.56.68.216,100,951,TRUE,18/04/2024 15:54,R_5HEz79p6nTZTnd7,,,,,33.7468,-84.3137,anonymous,EN,"I consent, begin the study",,,,,106,White,Drama,4,106,White,Horror,4,84,White,Drama,3,88,White,Action,2,99,White,Action,5,105,White,Action,3,60,White,Sci-Fi,3,121,White,Action,5,81,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,61,Male,,Black or African American,Doctoral Degree,,"$25,000 - $49,999",ATLANTA,Strongly Agree [2],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Agree [1],Disagree [-1],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1]
18/04/2024 15:47,18/04/2024 15:56,IP Address,173.169.6.211,100,521,TRUE,18/04/2024 15:56,R_7nI23orNPeuP990,,,,,28.9284,-82.4921,anonymous,EN,"I consent, begin the study",,,,,41,White,Comedy,6,56,White,Horror,4,43,White,Horror,4,55,White,Drama,6,50,White,Action,8,60,White,Drama,6,30,White,Other,10,151,White,Action,8,75,8,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not very strong Republican,76,Male,,White,Bachelor's Degree,,"$75,000 - $99,999","Dunnellon, Florida",Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Neutral [0],Neutral [0],Strongly Agree [2]
18/04/2024 15:52,18/04/2024 15:57,IP Address,47.153.165.106,100,303,TRUE,18/04/2024 15:57,R_6iqxqfFqKq6GJcu,,,,,33.6647,-117.9663,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12198,White,Slightly ineffective (-1),5094,White,Neutral (0),8043,White,Effective (2),4558,White,Slightly effective (1),3083,White,Neutral (0),7507,White,Slightly effective (1),6032,White,Slightly effective (1),2011,White,Ineffective (-2),1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,24,Male,,White,Some College or Associate's Degree,,"Less than $25,000","Huntington Beach, California",Disagree [-1],Neutral [0],Disagree [-1],Strongly Disagree [-2],Neutral [0],Neutral [0],Agree [1],Agree [1],Strongly Disagree [-2],Neutral [0],Neutral [0],Disagree [-1],Strongly Agree [2],Agree [1],Agree [1],Neutral [0],Strongly Agree [2],Neutral [0],Agree [1],Agree [1]
18/04/2024 15:54,18/04/2024 15:57,IP Address,73.128.249.20,100,178,TRUE,18/04/2024 15:57,R_7etuuYmGn7TnbXl,,,,,39.303,-76.6062,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33914,White,Slightly effective (1),41153,White,Effective (2),39678,White,Effective (2),51609,White,Effective (2),44638,White,Effective (2),34316,White,Effective (2),40349,White,Slightly effective (1),51743,White,Effective (2),2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not very strong Democrat,27,Female,,White,Doctoral Degree,,"$50,000 - $74,999","baltimore, maryland",Agree [1],Agree [1],Neutral [0],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Neutral [0],Agree [1],Agree [1],Agree [1],Neutral [0],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Agree [2]
18/04/2024 15:49,18/04/2024 15:57,IP Address,172.56.223.202,100,486,TRUE,18/04/2024 15:57,R_2t1M3iuHdl6bq81,,,,,39.9635,-75.2297,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,White,Ineffective (-2),65416,Latinx,Effective (2),64075,White,Very effective (3),50536,White,Effective (2),40214,White,Effective (2),60322,White,Effective (2),41421,White,Slightly effective (1),39544,White,Slightly ineffective (-1),15,3,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,35,Male,,White,Some College or Associate's Degree,,"$50,000 - $74,999","Richmond, Virginia",Agree [1],Strongly Agree [2],Neutral [0],Strongly Agree [2],Disagree [-1],Agree [1],Neutral [0],Agree [1],Disagree [-1],Neutral [0],Neutral [0],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Disagree [-1],Neutral [0],Neutral [0],Agree [1],Neutral [0]
18/04/2024 15:50,18/04/2024 15:58,IP Address,67.252.51.10,100,462,TRUE,18/04/2024 15:58,R_2ImixN5PIVqwcLl,,,,,42.4912,-78.4832,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Effective (2),24,Other,Effective (2),30,White,Slightly effective (1),38,White,Ineffective (-2),35,LatinX,Ineffective (-2),26,White,Effective (2),24,White,Ineffective (-2),25,White,Effective (2),44,White,60,40,70,70,80,81,90,85,not very strong Democrat,31,Female,,White,Some College or Associate's Degree,,"$50,000 - $74,999","Arcade, New York",Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2]
18/04/2024 15:51,18/04/2024 15:58,IP Address,71.215.51.173,100,371,TRUE,18/04/2024 15:58,R_35aEIZTeRfX9LB7,,,,,26.5677,-81.596,anonymous,EN,"I consent, begin the study",,,,,300,White,Action,10,300,White,Horror,10,156,White,Action,9,244,White,Drama,8,300,White,Drama,10,214,White,Drama,9,76,White,Drama,5,300,White,Action,10,92,25,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lean Republican,43,Female,,Black or African American,Some College or Associate's Degree,,"$25,000 - $49,999",Florida,Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Disagree [-1],Disagree [-1],Neutral [0]
18/04/2024 15:50,18/04/2024 15:58,IP Address,68.2.86.161,100,509,TRUE,18/04/2024 15:58,R_23vVVDFuu4QsyPX,,,,,33.3725,-112.5768,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37534,White,Neutral (0),40349,White,Slightly effective (1),30161,White,Effective (2),19839,White,Slightly effective (1),27614,White,Neutral (0),61260,White,Neutral (0),6836,White,Slightly effective (1),18499,White,Slightly effective (1),73,30,43,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,44,Female,,LatinX,Some College or Associate's Degree,,"$50,000 - $74,999",phoenix,Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1]
18/04/2024 15:53,18/04/2024 15:58,IP Address,71.194.116.227,100,311,TRUE,18/04/2024 15:58,R_1k5W72tr3IzTtIJ,,,,,41.4349,-88.2183,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly effective (1),32,White,Neutral (0),32,White,Neutral (0),48,White,Effective (2),36,White,Neutral (0),36,White,Slightly effective (1),35,White,Neutral (0),36,White,Neutral (0),54,White,36,28,22,26,82,70,78,75,strong Democrat,35,Male,,White,Bachelor's Degree,,"Less than $25,000","Morris, Illinois",Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Agree [1],Neutral [0],Disagree [-1],Neutral [0],Disagree [-1],Disagree [-1],Agree [1],Agree [1],Neutral [0],Strongly Agree [2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Disagree [-1]
18/04/2024 15:50,18/04/2024 15:59,IP Address,73.123.90.30,100,505,TRUE,18/04/2024 15:59,R_8wxMVQlexrniMgx,,,,,42.3364,-71.0326,anonymous,EN,"I consent, begin the study",,,,,32,White,Drama,4,66,White,Action,4,53,White,Sci-Fi,5,70,White,Action,6,88,White,Drama,8,51,White,Action,7,29,White,Sci-Fi,8,117,White,Action,9,65,13,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lean Democrat,28,Male,,White,Bachelor's Degree,,"$75,000 - $99,999","Boston, Massachusetts",Agree [1],Agree [1],Agree [1],Neutral [0],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1],Agree [1],Agree [1],Disagree [-1],Neutral [0],Disagree [-1],Disagree [-1],Neutral [0]
18/04/2024 15:54,18/04/2024 15:59,IP Address,50.103.213.253,100,313,TRUE,18/04/2024 15:59,R_7g2AUfTG0gKauD7,,,,,42.2571,-88.8535,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Effective (2),32,White,Effective (2),26,LatinX,Slightly effective (1),28,White,Effective (2),35,White,Slightly effective (1),33,White,Very effective (3),25,White,Slightly effective (1),32,White,Very effective (3),42,White,15,5,7,6,70,60,45,55,independent,39,Male,,Asian,High School Diploma or Equivalent,,"$25,000 - $49,999","Rockford, Illinois",Agree [1],Strongly Agree [2],Agree [1],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Neutral [0],Strongly Disagree [-2],Neutral [0],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Neutral [0],Disagree [-1],Agree [1]
18/04/2024 15:57,18/04/2024 16:00,IP Address,107.208.196.228,100,194,TRUE,18/04/2024 16:00,R_6z5Yys4dMbjN85t,,,,,33.6666,-117.8889,anonymous,EN,"I consent, begin the study",,,,,294,White,Action,8,5,White,Horror,1,150,White,Action,3,95,White,Action,5,53,White,Drama,2,67,White,Drama,1,18,White,Other,7,253,White,Action,8,80,29,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,33,Female,,Asian,Bachelor's Degree,,"$50,000 - $74,999","Irvine, California",Neutral [0],Neutral [0],Agree [1],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Disagree [-1],Neutral [0],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Neutral [0],Disagree [-1],Disagree [-1]
18/04/2024 15:56,18/04/2024 16:01,IP Address,38.40.58.74,100,279,TRUE,18/04/2024 16:01,R_7L5oGU07L4axLH3,,,,,31.7841,-82.3511,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24665,White,Neutral (0),21716,White,Neutral (0),24397,White,Neutral (0),10590,White,Neutral (0),9920,White,Neutral (0),24531,White,Neutral (0),9383,White,Neutral (0),10456,White,Slightly ineffective (-1),50,50,60,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Republican,62,Male,,White,Some College or Associate's Degree,,"$50,000 - $74,999",Rural GA,Neutral [0],Agree [1],Neutral [0],Disagree [-1],Agree [1],Agree [1],Neutral [0],Agree [1],Neutral [0],Neutral [0],Neutral [0],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Strongly Disagree [-2],Strongly Disagree [-2],Agree [1]
18/04/2024 15:54,18/04/2024 16:01,IP Address,97.154.113.213,100,451,TRUE,18/04/2024 16:01,R_1P7cNGEsu4zPpil,,,,,32.7185,-97.1432,anonymous,EN,"I consent, begin the study",,,,,80,White,Action,5,60,White,Horror,4,50,White,Action,5,50,White,Drama,6,50,White,Drama,6,50,White,Drama,5,15,White,Other,8,100,White,Action,7,80,10,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lean Democrat,44,Male,,Black or African American,Bachelor's Degree,,"$50,000 - $74,999","IRVING, Texas",Agree [1],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Neutral [0],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Strongly Disagree [-2],Strongly Disagree [-2],Disagree [-1]
18/04/2024 15:57,18/04/2024 16:02,IP Address,208.59.177.152,100,300,TRUE,18/04/2024 16:02,R_7EfPnOkncFlhhbB,,,,,41.8972,-87.6196,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly effective (1),26,White,Slightly effective (1),28,LatinX,Slightly effective (1),24,White,Slightly effective (1),27,White,Slightly effective (1),22,White,Slightly effective (1),29,White,Slightly effective (1),23,White,Slightly effective (1),35,White,25,10,3,15,50,20,5,40,independent,34,Male,,Indian,Master's Degree,,"$25,000 - $49,999","chicago, IL",Neutral [0],Agree [1],Disagree [-1],Neutral [0],Neutral [0],Disagree [-1],Neutral [0],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1],Strongly Agree [2],Neutral [0],Agree [1]
18/04/2024 15:59,18/04/2024 16:02,IP Address,73.152.188.97,100,146,TRUE,18/04/2024 16:02,R_2lrJQ5yhKl2LnzI,,,,,37.2532,-80.4347,anonymous,EN,"I consent, begin the study",,,,,72,White,Action,4,37,White,Sci-Fi,3,53,White,Drama,3,84,White,Action,6,90,White,Action,3,146,White,Action,6,38,White,Sci-Fi,5,156,White,Action,8,56,44,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,19,Prefer not to say,,Other,Some College or Associate's Degree,,"$25,000 - $49,999","blacksburg, va",Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0]
18/04/2024 15:56,18/04/2024 16:02,IP Address,73.144.209.175,100,352,TRUE,18/04/2024 16:02,R_7fCkHSbFGZsscqB,,,,,42.7606,-84.5563,anonymous,EN,"I consent, begin the study",,,,,200,White,Action,7,20,White,Horror,1,80,White,Action,4,30,White,Other,6,100,White,Other,5,60,White,Action,6,50,White,Other,4,178,White,Action,8,70,14,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,25,Male,,Asian,Bachelor's Degree,,"$50,000 - $74,999","Lansing, Michigan",Neutral [0],Agree [1],Agree [1],Neutral [0],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1],Strongly Agree [2],Neutral [0],Neutral [0],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1]
18/04/2024 15:57,18/04/2024 16:02,IP Address,73.86.37.241,100,275,TRUE,18/04/2024 16:02,R_2Qolzlj2MtMsmGe,,,,,39.3248,-76.6062,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly ineffective (-1),28,White,Neutral (0),49,LatinX,Effective (2),43,White,Slightly effective (1),33,White,Effective (2),24,White,Neutral (0),27,White,Neutral (0),35,White,Effective (2),40,White,100,25,60,70,100,25,90,85,lean Democrat,37,Male,,Asian,Master's Degree,,"$75,000 - $99,999","Baltimore, Maryland",Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Disagree [-1],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Disagree [-1]
