Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"You will answer questions about eight images. After that, you will answer general questions about your perception of the US population. Finally, you will answer some demographic questions about yourself. The survey will take approximately 5-10 minutes to complete.


No personal information is collected. There are no apparent risks associated with the user study. You have the right to withdraw at any point during the study.


The Principal Investigator for this study is Prof. Yasir Zaki of New York University Abu Dhabi (yasir.zaki@nyu.edu). Please contact us for  any inquiries.


By clicking the button below, you acknowledge:


1. Your participation in the competition is voluntary.
2. You are 18 years of age or older.
3. You are aware that you may withdraw from the study at any time for any reason.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,"If you had to guess, what percentage of White employees play a leading role in their organization? - Percentage","If you had to guess, what percentage of Black employees play a leading role in their organization? - Percentage","If you had to guess, what percentage of Asian employees play a leading role in their organization? - Percentage","If you had to guess, what percentage of Latinx employees play a leading role in their organization? - Percentage",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness","If you had to guess, what proportion of White households in the US do you think make more than $500,000 a year? - Percentage","If you had to guess, what proportion of Black households in the US do you think make more than $500,000 a year? - Percentage","If you had to guess, what proportion of Asian households in the US do you think make more than $500,000 a year? - Percentage","If you had to guess, what proportion of Latinx households in the US do you think make more than $500,000 a year? - Percentage","Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"If you had to guess, what percentage of the US population associate the terms ""fashionable"" and ""classy"" with White people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""fashionable"" and ""classy"" with Black people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""fashionable"" and ""classy"" with Asian people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""fashionable"" and ""classy"" with Latinx people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""beautiful"" and ""attractive"" with White people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""beautiful"" and ""attractive"" with Black people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""beautiful"" and ""attractive"" with Asian people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""beautiful"" and ""attractive"" with Latinx people? - Percentage",How would you describe your political ideology,What is your age? - age,Please select your gender identity? - Selected Choice,Please select your gender identity? - Other (specify) - Text,Which of the following best describes your race?,What is the highest level of education you have completed? - Selected Choice,What is the highest level of education you have completed? - Other (specify) - Text,​​Which of the following best describes your total annual income before taxes?,"What city do you reside in? Please indicate the city and state separated with a comma (e.g, Tulsa, Oklahoma).",Openness to Experience - I enjoy trying new things,Openness to Experience - I am open to new experiences,Openness to Experience - I am imaginative and creative,Openness to Experience - I prefer variety to routine,Conscientiousness - I am organized and pay attention to details,Conscientiousness - I am diligent and work hard,Conscientiousness - I follow through on tasks,Conscientiousness - I am responsible and reliable,Extraversion - I am outgoing and sociable,Extraversion - I enjoy being around other people,Extraversion - I am talkative and assertive in social situations,Extraversion - I seek excitement and stimulation,Agreeableness - I am considerate and kind to others,Agreeableness - I am sympathetic and compassionate,Agreeableness - I value cooperation and harmony,Agreeableness - I trust others and believe in their good intentions,Neuroticism - I often feel anxious or worried,Neuroticism - I am easily upset or stressed,Neuroticism - I experience frequent mood swings,Neuroticism - I tend to be more sensitive to criticism
18/04/2024 16:26,18/04/2024 16:32,IP Address,99.23.146.214,100,408,TRUE,18/04/2024 16:32,R_7zx6whsiWRKYaqJ,,,,,29.6138,-82.386,anonymous,EN,"I consent, begin the study",,,,,52,White,Horror,4,115,Asian,Action,6,48,Asian,Action,5,57,Black,Drama,6,45,White,Drama,5,55,Black,Action,4,25,Latinx,Drama,5,61,Latinx,Horror,6,10,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,54,Male,,White,Some College or Associate's Degree,,"Less than $25,000","Gainesville, Florida",Neutral [0],Neutral [0],Agree [1],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Neutral [0],Neutral [0],Disagree [-1],Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1],Agree [1],Agree [1],Neutral [0]
18/04/2024 16:25,18/04/2024 16:34,IP Address,172.59.124.19,100,568,TRUE,18/04/2024 16:34,R_2Yr054yJYGHseEq,,,,,35.42,-97.5561,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Effective (2),34,Asian,Effective (2),32,Asian,Effective (2),38,White,Effective (2),42,Black,Effective (2),36,Black,Effective (2),41,White,Slightly effective (1),35,White,Effective (2),28,LatinX,87,74,70,61,85,72,62,56,not very strong Republican,41,Male,,Black or African American,Master's Degree,,"$100,000 - $149,999","New York, New Jersey ",Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Strongly Disagree [-2],Disagree [-1],Disagree [-1]
18/04/2024 16:30,18/04/2024 16:34,IP Address,216.122.240.29,100,277,TRUE,18/04/2024 16:34,R_5lfqtKfMTe7ilRW,,,,,36.7314,-88.6501,anonymous,EN,"I consent, begin the study",,,,,125,White,Action,7,80,Asian,Action,6,200,Asian,Action,7,60,Black,Other,6,60,White,Drama,5,150,Black,Action,8,20,Latinx,Other,7,50,Latinx,Action,7,55,30,40,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not very strong Democrat,31,Male,,White,Bachelor's Degree,,"$50,000 - $74,999","Mayfield, Kentucky",Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Neutral [0],Disagree [-1],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Disagree [-1],Strongly Disagree [-2],Disagree [-1],Strongly Disagree [-2]
18/04/2024 16:28,18/04/2024 16:35,IP Address,172.59.191.176,100,424,TRUE,18/04/2024 16:35,R_7e1XPt8qYnWqtHa,,,,,41.923,-87.7531,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340,Asian,Slightly ineffective (-1),1475,Asian,Slightly ineffective (-1),1743,Black,Slightly ineffective (-1),1340,Asian,Slightly ineffective (-1),1475,Asian,Slightly ineffective (-1),1475,Black,Slightly ineffective (-1),1206,White,Ineffective (-2),1206,White,Ineffective (-2),60,50,58,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,38,Female,,LatinX,High School Diploma or Equivalent,,"$25,000 - $49,999","Chicago, Illinois",Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Neutral [0],Disagree [-1],Disagree [-1],Disagree [-1],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1]
18/04/2024 16:21,18/04/2024 16:35,IP Address,63.160.189.100,100,849,TRUE,18/04/2024 16:35,R_2SXWy23IOUu9IrL,,,,,39.0469,-77.4903,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67402,Asian,Very effective (3),36063,Asian,Neutral (0),56220,Black,Very effective (3),50079,Latinx,Neutral (0),20315,White,Neutral (0),52598,Black,Neutral (0),66457,White,Neutral (0),67087,White,Neutral (0),50,46,44,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,46,Male,,Black or African American,Master's Degree,,"$200,000 or more",virginia,Strongly Agree [2],Neutral [0],Strongly Agree [2],Strongly Agree [2],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Strongly Agree [2],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Strongly Disagree [-2],Strongly Disagree [-2],Neutral [0]
18/04/2024 16:24,18/04/2024 16:36,IP Address,75.118.118.21,100,707,TRUE,18/04/2024 16:36,R_2G93DRfq7Y8KRuC,,,,,41.502,-82.0091,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35389,Asian,Slightly effective (1),25469,Asian,Neutral (0),100000,Black,Effective (2),45174,Latinx,Effective (2),50000,Latinx,Slightly effective (1),50536,Black,Slightly effective (1),80161,White,Effective (2),100000,White,Effective (2),25,15,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,61,Female,,White,High School Diploma or Equivalent,,"Less than $25,000","Columbus, OH",Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Neutral [0],Neutral [0],Agree [1],Neutral [0],Agree [1],Disagree [-1],Neutral [0],Agree [1],Neutral [0],Agree [1]
18/04/2024 16:34,18/04/2024 16:36,IP Address,76.125.228.46,100,149,TRUE,18/04/2024 16:36,R_22VBgsDTwkyVX1c,,,,,39.6009,-79.9383,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19839,Asian,Slightly ineffective (-1),37131,Asian,Slightly effective (1),38070,Black,Ineffective (-2),11394,White,Slightly ineffective (-1),21448,Latinx,Neutral (0),18499,Black,Ineffective (-2),15684,White,Ineffective (-2),20241,White,Very ineffective (-3),16,9,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,36,Female,,White,Bachelor's Degree,,"$75,000 - $99,999",morgantown,Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1]
18/04/2024 16:29,18/04/2024 16:38,IP Address,162.212.142.214,100,542,TRUE,18/04/2024 16:38,R_3IoxPF48JBMAqpZ,,,,,36.842,-86.8833,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Effective (2),27,Asian,Neutral (0),23,Other,Very effective (3),51,Black,Effective (2),29,Black,Slightly effective (1),30,Asian,Slightly effective (1),54,White,Very effective (3),44,White,Ineffective (-2),23,Other,85,75,40,41,84,86,75,77,independent,23,Male,,White,High School Diploma or Equivalent,,"$25,000 - $49,999",russellville ky,Agree [1],Strongly Agree [2],Agree [1],Neutral [0],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Neutral [0],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Strongly Disagree [-2],Strongly Disagree [-2],Agree [1]
18/04/2024 16:15,18/04/2024 16:39,IP Address,71.213.59.187,100,1422,TRUE,18/04/2024 16:39,R_2PefnoHkwW1Pxdn,,,,,40.5389,-82.8077,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Effective (2),26,Asian,Very effective (3),20,Asian,Effective (2),31,Black,Very effective (3),26,Black,Neutral (0),33,Other,Slightly effective (1),52,White,Effective (2),28,White,Very effective (3),25,LatinX,70,51,43,38,61,31,63,74,strong Democrat,49,Male,,White,Bachelor's Degree,,"$100,000 - $149,999",Ohio,Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Agree [1],Strongly Disagree [-2],Agree [1],Neutral [0]
18/04/2024 16:34,18/04/2024 16:39,IP Address,216.206.129.28,100,337,TRUE,18/04/2024 16:39,R_8jke2MBe4usA1e4,,,,,36.8633,-87.4848,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral (0),28,Asian,Slightly effective (1),22,Asian,Neutral (0),30,Black,Effective (2),27,Black,Neutral (0),35,LatinX,Effective (2),45,White,Slightly effective (1),31,White,Slightly ineffective (-1),28,Other,50,20,5,3,70,40,29,20,strong Democrat,48,Male,,White,High School Diploma or Equivalent,,"$25,000 - $49,999",Elkton,Agree [1],Agree [1],Strongly Agree [2],Neutral [0],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Neutral [0],Disagree [-1],Neutral [0],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Strongly Disagree [-2],Neutral [0]
18/04/2024 16:33,18/04/2024 16:41,IP Address,69.253.102.59,100,485,TRUE,18/04/2024 16:41,R_6uJJ5IVLw1BMGwE,,,,,39.9444,-75.5875,anonymous,EN,"I consent, begin the study",,,,,148,White,Horror,2,144,Asian,Action,2,33,Asian,Action,2,77,Black,Drama,3,64,White,Drama,5,129,Black,Action,5,59,Latinx,Drama,2,60,Latinx,Comedy,3,62,23,58,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not very strong Democrat,46,Female,,White,Master's Degree,,"$25,000 - $49,999",West Chester ,Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1]
18/04/2024 16:38,18/04/2024 16:42,IP Address,24.17.195.44,100,286,TRUE,18/04/2024 16:42,R_1Ed29v3Zg3AZGlL,,,,,47.3121,-122.3661,anonymous,EN,"I consent, begin the study",,,,,203,White,Action,6,256,Asian,Action,5,256,Asian,Action,6,76,Black,Drama,9,101,White,Drama,7,204,Black,Action,8,75,Latinx,Drama,9,100,Latinx,Action,8,85,5,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,30,Female,,Black or African American,Other (specify),8th grade,"Less than $25,000","Auburn, Washington",Agree [1],Agree [1],Strongly Agree [2],Strongly Disagree [-2],Agree [1],Agree [1],Disagree [-1],Neutral [0],Strongly Disagree [-2],Neutral [0],Strongly Disagree [-2],Disagree [-1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Strongly Agree [2]
18/04/2024 16:35,18/04/2024 16:43,IP Address,71.59.243.4,100,506,TRUE,18/04/2024 16:43,R_7Ed7VjU3hbUDHco,,,,,45.461,-122.7052,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly effective (1),21,Asian,Slightly effective (1),20,Asian,Effective (2),27,Black,Slightly effective (1),20,Black,Slightly effective (1),25,LatinX,Effective (2),72,White,Neutral (0),28,White,Slightly ineffective (-1),23,Asian,70,20,40,21,86,21,75,66,strong Democrat,72,Male,,White,Bachelor's Degree,,"Less than $25,000","Portland, Oregon",Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Neutral [0],Neutral [0],Disagree [-1],Strongly Disagree [-2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Strongly Disagree [-2],Agree [1]
18/04/2024 16:40,18/04/2024 16:43,IP Address,72.184.20.80,100,215,TRUE,18/04/2024 16:43,R_2xypdSwOQM0NoQK,,,,,28.0084,-82.6951,anonymous,EN,"I consent, begin the study",,,,,200,White,Comedy,6,200,Asian,Action,7,203,Asian,Action,7,123,Black,Drama,8,125,White,Drama,4,100,Black,Action,6,50,Latinx,Other,8,121,Latinx,Action,5,10,9,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lean Republican,34,Female,,White,Doctoral Degree,,"$100,000 - $149,999","Tampa, Florida ",Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1],Neutral [0],Neutral [0],Neutral [0],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Strongly Agree [2]
18/04/2024 16:36,18/04/2024 16:43,IP Address,67.197.247.194,100,422,TRUE,18/04/2024 16:43,R_70oWodVB5iF1zca,,,,,35.0125,-80.9309,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20509,Asian,Slightly effective (1),59651,Asian,Effective (2),55228,Black,Effective (2),27748,Latinx,Effective (2),18901,Latinx,Slightly ineffective (-1),13137,Black,Slightly ineffective (-1),23861,White,Very ineffective (-3),23995,White,Ineffective (-2),3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,22,Female,,White,High School Diploma or Equivalent,,"Less than $25,000","Fort Mill, South Carolina",Strongly Agree [2],Agree [1],Strongly Agree [2],Neutral [0],Agree [1],Neutral [0],Neutral [0],Neutral [0],Strongly Disagree [-2],Disagree [-1],Strongly Disagree [-2],Disagree [-1],Agree [1],Agree [1],Strongly Agree [2],Neutral [0],Strongly Agree [2],Agree [1],Neutral [0],Strongly Disagree [-2]
18/04/2024 16:32,18/04/2024 16:44,IP Address,172.59.81.198,100,724,TRUE,18/04/2024 16:44,R_3zHHzMsEwcAV0iW,,,,,38.1912,-85.7828,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Effective (2),38,Asian,Very effective (3),27,Asian,Very effective (3),37,Black,Very effective (3),43,Black,Very effective (3),38,LatinX,Effective (2),55,White,Very effective (3),35,White,Slightly effective (1),35,Other,100,100,81,72,100,100,93,85,lean Democrat,23,Male,,Black or African American,Master's Degree,,"$100,000 - $149,999",Arizona,Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Disagree [-2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Disagree [-2],Disagree [-1],Strongly Disagree [-2],Strongly Disagree [-2]
18/04/2024 16:39,18/04/2024 16:45,IP Address,172.56.201.124,100,314,TRUE,18/04/2024 16:45,R_2Lf8KPTTk2BGk3T,,,,,47.6034,-122.3414,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,Asian,Ineffective (-2),402,Asian,Slightly ineffective (-1),15013,Black,Slightly effective (1),15147,Latinx,Effective (2),268,Other,Ineffective (-2),20375,Black,Effective (2),10188,White,Neutral (0),20777,White,Effective (2),1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lean Republican,27,Female,,Other,Some College or Associate's Degree,,"$50,000 - $74,999","Newport, Washington",Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Disagree [-1],Strongly Disagree [-2],Strongly Agree [2]
18/04/2024 16:39,18/04/2024 16:45,IP Address,104.50.69.114,100,332,TRUE,18/04/2024 16:45,R_1jdFpCyQYsNRfou,,,,,34.0414,-84.5053,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very effective (3),26,Asian,Effective (2),20,Asian,Very effective (3),42,Black,Effective (2),28,Black,Effective (2),45,LatinX,Effective (2),60,White,Effective (2),28,White,Very effective (3),28,Asian,25,10,10,10,25,10,10,10,independent,55,Female,,White,Bachelor's Degree,,"$25,000 - $49,999","Marietta, Georgia",Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Agree [1],Disagree [-1],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Disagree [-1],Disagree [-1],Agree [1]
18/04/2024 16:38,18/04/2024 16:45,IP Address,212.116.254.164,100,412,TRUE,18/04/2024 16:45,R_8mpAAPJXqhUmTVD,,,,,39.0469,-77.4903,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65669,Asian,Neutral (0),70551,Asian,Neutral (0),57953,Black,Neutral (0),52283,Latinx,Neutral (0),50551,Latinx,Neutral (0),57323,Black,Neutral (0),52441,White,Neutral (0),68346,White,Neutral (0),71,52,64,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,25,Male,,Black or African American,Bachelor's Degree,,"$25,000 - $49,999",Virginia,Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Neutral [0],Neutral [0],Neutral [0]
