Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"You will answer questions about eight images. After that, you will answer general questions about your perception of the US population. Finally, you will answer some demographic questions about yourself. The survey will take approximately 5-10 minutes to complete.


No personal information is collected. There are no apparent risks associated with the user study. You have the right to withdraw at any point during the study.


The Principal Investigator for this study is Prof. Yasir Zaki of New York University Abu Dhabi (yasir.zaki@nyu.edu). Please contact us for  any inquiries.


By clicking the button below, you acknowledge:


1. Your participation in the competition is voluntary.
2. You are 18 years of age or older.
3. You are aware that you may withdraw from the study at any time for any reason.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,"Q1: To what degree do you agree with this statement: “In popular media, women are more likely to be hired for their looks than their acting skills” - Percentage","Q2: In the US, what proportion of women do you believe are hired at least partially based on their physical appearance? - Percentage",Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,"If you had to guess, in the Banking industry in the US, what percentage of employees are men? - Percentage",How would you describe your political ideology,What is your age? - age,Please select your gender identity? - Selected Choice,Please select your gender identity? - Other (specify) - Text,Which of the following best describes your race?,What is the highest level of education you have completed? - Selected Choice,What is the highest level of education you have completed? - Other (specify) - Text,​​Which of the following best describes your total annual income before taxes?,"What city do you reside in? Please indicate the city and state separated with a comma (e.g, Tulsa, Oklahoma).",Openness to Experience - I enjoy trying new things,Openness to Experience - I am open to new experiences,Openness to Experience - I am imaginative and creative,Openness to Experience - I prefer variety to routine,Conscientiousness - I am organized and pay attention to details,Conscientiousness - I am diligent and work hard,Conscientiousness - I follow through on tasks,Conscientiousness - I am responsible and reliable,Extraversion - I am outgoing and sociable,Extraversion - I enjoy being around other people,Extraversion - I am talkative and assertive in social situations,Extraversion - I seek excitement and stimulation,Agreeableness - I am considerate and kind to others,Agreeableness - I am sympathetic and compassionate,Agreeableness - I value cooperation and harmony,Agreeableness - I trust others and believe in their good intentions,Neuroticism - I often feel anxious or worried,Neuroticism - I am easily upset or stressed,Neuroticism - I experience frequent mood swings,Neuroticism - I tend to be more sensitive to criticism
19/04/2024 17:19,19/04/2024 17:28,IP Address,23.244.159.82,100,504,TRUE,19/04/2024 17:28,R_5puJqGPl5YY31kJ,,,,,38.1081,-76.7823,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Receptionist,25,"$0 - $50,000",Male,Executive,35,"$50,000 - $100,000",Male,Receptionist,46,"$0 - $50,000",Male,Other,36,"$50,000 - $100,000",Male,Executive,56,"$100,000 - $200,000",Male,Executive,52,"$100,000 - $200,000",Male,Accountant,35,"$50,000 - $100,000",Male,Executive,40,"$50,000 - $100,000",Male,60,not very strong Republican,58,Male,,White,Some College or Associate's Degree,,"$25,000 - $49,999","Montross, Virginia",Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Neutral [0],Disagree [-1],Disagree [-1],Strongly Disagree [-2],Strongly Disagree [-2],Neutral [0],Disagree [-1],Agree [1],Agree [1],Agree [1],Disagree [-1],Agree [1],Agree [1],Neutral [0],Neutral [0]
19/04/2024 17:20,19/04/2024 17:28,IP Address,76.189.56.42,100,443,TRUE,19/04/2024 17:28,R_2Pi2NT3gnusJqGC,,,,,41.11,-81.5004,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Receptionist,30,"$100,000 - $200,000",Male,Manager,32,"$100,000 - $200,000",Male,Accountant,30,"$100,000 - $200,000",Male,Manager,29,"$100,000 - $200,000",Male,Accountant,39,"$100,000 - $200,000",Male,Accountant,46,"$100,000 - $200,000",Male,Manager,30,"$100,000 - $200,000",Male,Accountant,31,"$100,000 - $200,000",Male,72,not very strong Democrat,32,Male,,Black or African American,Bachelor's Degree,,"$50,000 - $74,999","Akron,Ohio",Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2]
19/04/2024 17:21,19/04/2024 17:28,IP Address,68.206.92.75,100,421,TRUE,19/04/2024 17:28,R_57sxrqCGopZhWUM,,,,,32.6217,-97.0801,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,37,"$50,000 - $100,000",Male,Manager,41,"$100,000 - $200,000",Male,Accountant,35,"$50,000 - $100,000",Male,Accountant,30,"$50,000 - $100,000",Male,Manager,49,"$100,000 - $200,000",Male,Executive,46,"$100,000 - $200,000",Male,Accountant,36,"$100,000 - $200,000",Male,Accountant,29,"$50,000 - $100,000",Male,71,not very strong Republican,50,Female,,Black or African American,Bachelor's Degree,,"$75,000 - $99,999","Austin, Texas",Agree [1],Agree [1],Strongly Agree [2],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Agree [1],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2]
19/04/2024 17:21,19/04/2024 17:30,IP Address,99.3.100.223,100,516,TRUE,19/04/2024 17:30,R_66Dn6wSl6qMjDvX,,,,,36.8272,-119.6805,anonymous,EN,"I consent, begin the study",,,,,60,Strongly Agree (3),23,6,70,Strongly Agree (3),25,6,70,Strongly Agree (3),23,7,120,Agree (2),27,7,150,Strongly Agree (3),26,8,70,Agree (2),23,5,50,Strongly Agree (3),24,5,100,Agree (2),25,7,Agree (2),80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lean Democrat,55,Female,,LatinX,Bachelor's Degree,,"$100,000 - $149,999","Clovis, California",Disagree [-1],Disagree [-1],Agree [1],Strongly Disagree [-2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Disagree [-2],Disagree [-1],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Agree [2],Neutral [0],Agree [1],Disagree [-1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2]
19/04/2024 17:20,19/04/2024 17:32,IP Address,76.86.96.27,100,706,TRUE,19/04/2024 17:32,R_5fBmFM2eaKH1NSJ,,,,,34.11,-117.2955,anonymous,EN,"I consent, begin the study",,,,,100,Slightly Agree (1),21,4,70,Slightly Agree (1),21,5,60,Slightly Agree (1),21,7,150,Slightly Agree (1),27,8,70,Agree (2),25,6,50,Agree (2),21,5,70,Slightly Agree (1),19,4,95,Slightly Agree (1),20,4,Agree (2),60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,58,Male,,LatinX,High School Diploma or Equivalent,,"Less than $25,000","San Bernardino, CA",Neutral [0],Neutral [0],Agree [1],Neutral [0],Neutral [0],Agree [1],Neutral [0],Neutral [0],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Strongly Disagree [-2],Neutral [0]
19/04/2024 17:26,19/04/2024 17:32,IP Address,47.183.189.124,100,367,TRUE,19/04/2024 17:32,R_3FPQ98xa91hfuUo,,,,,30.6667,-98.4419,anonymous,EN,"I consent, begin the study",,,,,149,Strongly Agree (3),19,3,118,Agree (2),20,3,153,Strongly Agree (3),22,5,223,Strongly Agree (3),31,9,226,Strongly Agree (3),28,8,106,Strongly Agree (3),25,4,153,Strongly Agree (3),23,4,248,Strongly Agree (3),26,8,Strongly Agree (3),90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,49,Female,,White,Some College or Associate's Degree,,"$25,000 - $49,999",Kingsland ,Agree [1],Agree [1],Strongly Agree [2],Disagree [-1],Agree [1],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Strongly Agree [2],Agree [1],Disagree [-1],Agree [1]
19/04/2024 17:27,19/04/2024 17:33,IP Address,24.52.164.67,100,326,TRUE,19/04/2024 17:33,R_7oF5we0rX79FLcF,,,,,40.4136,-89.7928,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manager,31,"$50,000 - $100,000",Male,Manager,34,"$50,000 - $100,000",Male,Accountant,47,"$0 - $50,000",Male,Accountant,27,"$0 - $50,000",Male,Executive,56,"$100,000 - $200,000",Male,Executive,55,"$100,000 - $200,000",Male,Manager,39,"$100,000 - $200,000",Male,Accountant,36,"$0 - $50,000",Male,61,not very strong Republican,43,Female,,White,Some College or Associate's Degree,,"Less than $25,000","forest city,illinois",Neutral [0],Neutral [0],Strongly Agree [2],Strongly Disagree [-2],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Disagree [-1],Strongly Disagree [-2],Disagree [-1],Disagree [-1],Agree [1],Strongly Agree [2],Agree [1],Neutral [0],Strongly Agree [2],Agree [1],Agree [1],Agree [1]
19/04/2024 17:24,19/04/2024 17:33,IP Address,96.255.91.236,100,530,TRUE,19/04/2024 17:33,R_662Lte7JEUS7GFu,,,,,38.7592,-76.9858,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Executive,26,"$100,000 - $200,000",Male,Executive,35,"$100,000 - $200,000",Male,Other,28,"$0 - $50,000",Male,Executive,32,"$200,000 - $500,000",Male,Manager,55,"$100,000 - $200,000",Male,Manager,50,"$100,000 - $200,000",Male,Accountant,33,"$50,000 - $100,000",Male,Other,25,"$0 - $50,000",Male,60,lean Democrat,41,Female,,Black or African American,Master's Degree,,"$50,000 - $74,999","Rockville, MD",Agree [1],Strongly Agree [2],Strongly Agree [2],Agree [1],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Disagree [-1],Disagree [-1],Strongly Disagree [-2],Agree [1]
19/04/2024 17:22,19/04/2024 17:34,IP Address,207.228.0.28,100,704,TRUE,19/04/2024 17:34,R_1N7Oe91G2rJQMTv,,,,,41.4425,-82.7011,anonymous,EN,"I consent, begin the study",,,,,36,Slightly Agree (1),25,6,21,Agree (2),30,5,18,Slightly Agree (1),27,6,110,Agree (2),35,7,48,Slightly Agree (1),25,6,60,Agree (2),22,6,56,Agree (2),26,7,24,Agree (2),27,7,Agree (2),60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,34,Male,,Asian,Master's Degree,,"$50,000 - $74,999","Austin, Texas",Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Disagree [-1]
19/04/2024 17:17,19/04/2024 17:36,IP Address,174.205.100.249,100,1186,TRUE,19/04/2024 17:36,R_7Fwke37IP1DYUmt,,,,,36.2468,-115.2182,anonymous,EN,"I consent, begin the study",,,,,71,Slightly Agree (1),31,8,43,Strongly Agree (3),34,7,27,Slightly Agree (1),32,7,52,Agree (2),33,8,51,Strongly Agree (3),33,8,45,Slightly Agree (1),28,7,65,Agree (2),31,9,80,Agree (2),35,9,Slightly Agree (1),61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not very strong Democrat,28,Male,,Black or African American,Bachelor's Degree,,"$75,000 - $99,999","Eason,Pennsylvania",Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Neutral [0],Agree [1],Disagree [-1]
19/04/2024 17:29,19/04/2024 17:37,IP Address,98.28.96.51,100,445,TRUE,19/04/2024 17:37,R_3cFY3A2n57peyoF,,,,,41.1236,-83.1819,anonymous,EN,"I consent, begin the study",,,,,20,Strongly Agree (3),20,8,21,Strongly Agree (3),29,7,43,Strongly Agree (3),18,6,45,Strongly Agree (3),32,10,39,Strongly Agree (3),30,5,16,Strongly Agree (3),18,5,37,Strongly Agree (3),21,7,27,Strongly Agree (3),25,6,Agree (2),100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lean Republican,50,Female,,White,Some College or Associate's Degree,,"Less than $25,000","Tiffin, Ohio",Agree [1],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Disagree [-1],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1]
19/04/2024 17:29,19/04/2024 17:37,IP Address,68.38.142.53,100,449,TRUE,19/04/2024 17:37,R_2m8YWu5jTtmjRVW,,,,,39.1397,-86.5141,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accountant,25,"$100,000 - $200,000",Male,Executive,30,"$100,000 - $200,000",Male,Receptionist,45,"$50,000 - $100,000",Male,Manager,30,"$50,000 - $100,000",Male,Manager,60,"$100,000 - $200,000",Male,Executive,58,"$100,000 - $200,000",Male,Accountant,33,"$100,000 - $200,000",Male,Receptionist,25,"$50,000 - $100,000",Male,80,independent,49,Female,,White,High School Diploma or Equivalent,,"$25,000 - $49,999","Bedford, Indiana",Strongly Agree [2],Strongly Agree [2],Neutral [0],Disagree [-1],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Agree [1],Disagree [-1],Strongly Agree [2],Neutral [0],Agree [1],Strongly Disagree [-2],Disagree [-1],Neutral [0]
19/04/2024 17:23,19/04/2024 17:37,IP Address,50.4.75.205,100,839,TRUE,19/04/2024 17:37,R_7O3VvO3kB4t3Zp7,,,,,42.639,-84.7342,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manager,30,"$100,000 - $200,000",Male,Accountant,33,"$0 - $50,000",Male,Other,27,"$0 - $50,000",Male,Other,30,"$50,000 - $100,000",Male,Executive,51,"$100,000 - $200,000",Male,Accountant,47,"$100,000 - $200,000",Male,Executive,35,"$50,000 - $100,000",Male,Receptionist,32,"$50,000 - $100,000",Male,80,lean Democrat,33,Male,,LatinX,Some College or Associate's Degree,,"$25,000 - $49,999","Adrian, Michigan",Agree [1],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Strongly Agree [2],Agree [1],Strongly Agree [2],Agree [1],Strongly Agree [2],Agree [1],Strongly Agree [2],Agree [1],Disagree [-1],Agree [1],Strongly Agree [2],Disagree [-1],Disagree [-1]
19/04/2024 17:34,19/04/2024 17:37,IP Address,24.165.145.249,100,186,TRUE,19/04/2024 17:37,R_7oKQ1bTUVOMThp4,,,,,42.1124,-80.0885,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Executive,31,"$100,000 - $200,000",Male,Manager,38,"$100,000 - $200,000",Male,Accountant,45,"$50,000 - $100,000",Male,Manager,37,"$100,000 - $200,000",Male,Accountant,52,"$50,000 - $100,000",Male,Executive,56,"$200,000 - $500,000",Male,Accountant,40,"$50,000 - $100,000",Male,Accountant,36,"$50,000 - $100,000",Male,93,strong Democrat,32,Female,,White,Doctoral Degree,,"$100,000 - $149,999","Erie, PA",Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Disagree [-2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Strongly Disagree [-2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2]
19/04/2024 17:21,19/04/2024 17:38,IP Address,174.196.202.20,100,1031,TRUE,19/04/2024 17:38,R_5QJz3o4HuYqu6cs,,,,,42.3562,-71.0631,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Receptionist,30,"$50,000 - $100,000",Male,Accountant,30,"$100,000 - $200,000",Male,Accountant,30,"$100,000 - $200,000",Male,Manager,29,"$100,000 - $200,000",Male,Accountant,42,"$100,000 - $200,000",Male,Accountant,49,"$100,000 - $200,000",Male,Manager,30,"$100,000 - $200,000",Male,Accountant,32,"$100,000 - $200,000",Male,100,not very strong Democrat,33,Male,,Black or African American,Bachelor's Degree,,"$100,000 - $149,999","Boston,Massachusetts",Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2]
19/04/2024 17:34,19/04/2024 17:38,IP Address,172.59.170.60,100,224,TRUE,19/04/2024 17:38,R_520OKdSRlXRisox,,,,,38.6142,-90.291,anonymous,EN,"I consent, begin the study",,,,,27,Strongly Agree (3),29,3,89,Strongly Agree (3),30,5,144,Agree (2),31,7,148,Slightly Agree (1),39,8,114,Agree (2),35,6,72,Strongly Agree (3),23,3,192,Slightly Agree (1),29,7,103,Strongly Agree (3),34,8,Slightly Agree (1),65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lean Democrat,73,Female,,White,High School Diploma or Equivalent,,"Less than $25,000","Mulkeytown, Illinois",Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Neutral [0],Neutral [0],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Strongly Agree [2],Strongly Agree [2],Agree [1],Neutral [0]
19/04/2024 17:29,19/04/2024 17:39,IP Address,68.104.112.34,100,555,TRUE,19/04/2024 17:39,R_3wBosGVMHJTk4LY,,,,,36.1724,-115.0677,anonymous,EN,"I consent, begin the study",,,,,28,Slightly Agree (1),25,2,17,Neutral (0),23,1,98,Slightly Agree (1),26,7,280,Slightly Disagree (-1),39,9,70,Agree (2),37,5,158,Agree (2),30,6,204,Neutral (0),34,6,249,Agree (2),35,8,Disagree (-2),25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not very strong Democrat,57,Female,,White,Some College or Associate's Degree,,"$25,000 - $49,999","Las Vegas, Nevada",Agree [1],Agree [1],Agree [1],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Disagree [-1],Disagree [-1],Neutral [0],Agree [1],Strongly Agree [2],Neutral [0],Neutral [0],Strongly Agree [2],Agree [1],Agree [1],Neutral [0]
19/04/2024 17:35,19/04/2024 17:39,IP Address,98.10.71.102,100,267,TRUE,19/04/2024 17:39,R_5QOYURKypdTNtap,,,,,42.6468,-78.8768,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,24,"$0 - $50,000",Male,Executive,48,"$100,000 - $200,000",Male,Accountant,40,"$100,000 - $200,000",Male,Other,38,"$100,000 - $200,000",Male,Manager,52,"$100,000 - $200,000",Male,Accountant,50,"$100,000 - $200,000",Male,Accountant,40,"$100,000 - $200,000",Male,Receptionist,28,"$0 - $50,000",Male,100,not very strong Democrat,34,Female,,White,Master's Degree,,"$100,000 - $149,999","Buffalo, NY",Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1]
19/04/2024 17:37,19/04/2024 17:41,IP Address,143.55.140.58,100,247,TRUE,19/04/2024 17:41,R_5mIzJTDzV4mzD47,,,,,36.4192,-83.0048,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accountant,47,"$0 - $50,000",Male,Other,41,"$100,000 - $200,000",Male,Receptionist,32,"$0 - $50,000",Male,Executive,60,"$200,000 - $500,000",Male,Manager,54,"$50,000 - $100,000",Male,Executive,51,"$200,000 - $500,000",Male,Manager,45,"$50,000 - $100,000",Male,Accountant,26,"$50,000 - $100,000",Male,50,strong Republican,62,Male,,White,Bachelor's Degree,,"$100,000 - $149,999","Appleton,Wisconsin",Disagree [-1],Neutral [0],Neutral [0],Agree [1],Disagree [-1],Neutral [0],Neutral [0],Agree [1],Agree [1],Neutral [0],Neutral [0],Disagree [-1],Disagree [-1],Neutral [0],Neutral [0],Agree [1],Disagree [-1],Neutral [0],Neutral [0],Agree [1]
19/04/2024 17:33,19/04/2024 17:41,IP Address,192.222.25.26,100,524,TRUE,19/04/2024 17:41,R_3g5UTZ9NtYB67op,,,,,32.275,-83.4981,anonymous,EN,"I consent, begin the study",,,,,10,Agree (2),25,5,9,Slightly Agree (1),25,4,9,Agree (2),25,5,10,Slightly Agree (1),31,6,15,Agree (2),25,6,11,Agree (2),27,6,12,Agree (2),25,5,15,Agree (2),25,6,Slightly Agree (1),40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,68,Female,,Black or African American,Master's Degree,,"$100,000 - $149,999","Phoenix, Arizona",Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Disagree [-1],Neutral [0]
19/04/2024 17:30,19/04/2024 17:42,IP Address,204.242.1.202,100,719,TRUE,19/04/2024 17:42,R_7pzxvgSQig3Jmg1,,,,,39.0469,-77.4903,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accountant,35,"$50,000 - $100,000",Male,Executive,43,"$100,000 - $200,000",Male,Receptionist,44,"$50,000 - $100,000",Male,Manager,43,"$100,000 - $200,000",Male,Accountant,55,"$50,000 - $100,000",Male,Manager,53,"$100,000 - $200,000",Male,Receptionist,44,"$50,000 - $100,000",Male,Receptionist,36,"$0 - $50,000",Male,55,independent,66,Male,,Black or African American,Bachelor's Degree,,"$75,000 - $99,999",Virginia,Agree [1],Strongly Agree [2],Agree [1],Neutral [0],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Neutral [0],Neutral [0],Disagree [-1],Neutral [0],Agree [1],Agree [1],Strongly Agree [2],Neutral [0],Disagree [-1],Disagree [-1],Strongly Disagree [-2],Neutral [0]
